Trig_date,District,Chiefdom,Section,Name_of_community,Male_child,Male_Adult,Total_male,Female_child,Female_adult,Total_female,Chiefs,Youth_leaders,Religious_leaders,Police,Women_leaders,Health_workers,Children,ss_mc,ss_fc,ss_ma,ss_fa,r_mc,r_fc,r_ma,r_fa,d_mc,d_fc,d_ma,d_fa,b_mc,b_fc,b_ma,b_fa,cb_mc,cb_fc,cb_ma,cb_fa
2015-01-08,Port Loko,Kaffu-Bullom,Mayaya,Rowal,,,8,,,12,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-04,Port Loko,Maforki,Kondaeto,New London ,,,8,,,11,1.0,2.0,1.0,1.0,1.0,0.0,4.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-02,Port Loko,Koya,Marifa,Magbena,,,8,,,11,1.0,1.0,2.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-04,Port Loko,Koya,Marifa,Sumbuya,,,8,,,11,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-04,Port Loko,Maforki,Potho-Case,Foroad Bana,,,8,,,11,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-03,Port Loko,Maforki,Sendugu,Modu Street,,,8,,,11,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3,4.0,4.0,5.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0
2014-12-03,Port Loko,Maforki,Mathera,Rofutha,,,8,,,11,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2014-12-04,Port Loko,Kaffu-Bullom,Rosint,Tardi,,,8,,,11,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-05,Port Loko,Kaffu-Bullom,Rosint,Tagbarin,,,8,,,11,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Port Loko,Koya,Tumba,Rogbantha,,,8,,,11,1.0,1.0,2.0,0.0,1.0,1.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-10,Port Loko,Koya,Foredugu,Masarie-Line,,,8,,,11,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Port Loko,Koya,Rosarr,Robareh,,,8,,,11,1.0,1.0,2.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Port Loko,Koya,Rosarr,Masumaila,,,8,,,11,2.0,1.0,1.0,,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Port Loko,Maforki,Sendugu,Circular Road,,,8,,,11,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Port Loko,Maforki,Maforay,Rokon,,,8,,,11,1.0,1.0,2.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2015-01-08,Port Loko,Kaffu-Bullom,Rosint,Looking Town,,,8,,,11,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-09,Port Loko,Kaffu-Bullom,Mahera,Fullah Street,,,8,,,11,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2015-01-08,Port Loko,Kaffu-Bullom,Mamankie,Togo,,,8,,,11,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Kambia,Bramaia,Seduya,Kalakuray,,,8,,,7,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-28,Kambia,Bramaia,Duramania,Walia,,,8,,,7,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-29,Koinadugu,Kasunko,Kayaka,Kabonka,,,8,,,7,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-04,Port Loko,Koya,Rosarr,Magboko,,,8,,,7,1.0,1.0,3.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-05,Port Loko,Koya,Fondu,Kamdama,,,8,,,7,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Port Loko,Maforki,Bath Polon,Mamboi,,,8,,,7,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-10,Port Loko,Maforki,Bath Polon,Yeankessa,,,8,,,7,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2015-01-10,Port Loko,Maforki,Kondaeto,Upper Capalmas Street,,,8,,,7,1.0,2.0,1.0,0.0,3.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-01-10,Port Loko,Koya,Ro-Futha,Rogbom,,,8,,,7,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Port Loko,Maforki,Mapoli,Robom,,,8,,,7,2.0,1.0,2.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Port Loko,Maforki,Mathera,Rokontha,,,8,,,7,2.0,1.0,1.0,0.0,2.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Kono,Gbane Kandor,Yambidu,Nongowa,,,7,,,21,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-29,Koinadugu,Wara-Wara Yagala,Heremakono,Alusainya 2,,,7,,,18,1.0,1.0,1.0,0.0,2.0,0.0,8.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-12,Bombali,Libeisaygahun,Simbaya,Mabakay,,,7,,,16,1.0,0.0,1.0,0.0,0.0,0.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-22,Bo,Tikonko,Njagbla 1,Ngeilahun,,,7,,,15,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-12-02,Bombali,Bombali Shebora,Kagbaran,Maboleh,,,7,,,15,1.0,1.0,2.0,0.0,1.0,1.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-05,Bombali,Sanda Loko,Robanka,Kaineya,,,7,,,15,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-10,Bombali,Bombali Shebora,Kagbaran Donkom 1,Mabolleh,,,7,,,15,1.0,1.0,2.0,0.0,1.0,1.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-10,Bombali,Gbanti Kamaranka,Kambia,Worreh,,,7,,,15,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-12,Bombali,Sanda Loko,Robanka,Rochain Rokum,,,7,,,15,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-16,Bombali,Bombali Shebora,Konta,Petfu,,,7,,,15,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-10,Kailahun,Luawa,Gao,Bulgebor ,,,7,,,15,2.0,1.0,1.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-17,Kambia,Bramaia,Kukuna,Stafaya,,,7,,,15,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-12-16,Kambia,Mambolo,Mambolo,Bakeh Bana,,,7,,,15,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Kambia,Gbinleh Dixing,Rogbaray,Lakonie,,,7,,,15,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2014-12-17,Koinadugu,Sulima,Falaba- 1,Senegal-1,,,7,,,15,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-17,Koinadugu,Sulima,Falaba- 1,Senegal-2,,,7,,,15,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-17,Koinadugu,Sulima,Falaba- 2,Fossiya,,,7,,,15,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-19,Koinadugu,Kasunko,Kasuko,Kamandie,,,7,,,15,1.0,1.0,2.0,0.0,2.0,0.0,4.0,1,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Koinadugu,Wara-Wara Yagala,Yagala,Kabenia,,,7,,,15,1.0,1.0,1.0,0.0,1.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,Koinadugu,Wara-Wara Bafodea,Samamaia ,Kamakor,,,7,,,15,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Koinadugu,Folosaba Dembelia,Kalia,Jenkeh 2,,,7,,,15,1.0,1.0,1.0,0.0,2.0,0.0,4.0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Koinadugu,Folosaba Dembelia,Musaia,Hogur 2,,,7,,,15,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Koinadugu,Folosaba Dembelia,Kamba,Malunkor,,,7,,,15,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Koinadugu,Folosaba Dembelia,Kamba,Kankanara,,,7,,,15,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Koinadugu,Dembelia Sikunia,Sinkunia -2                           ,Talaya,,,7,,,15,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,Koinadugu,Dembelia Sikunia,Sinkunia -1                         ,Mommi,,,7,,,15,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Koinadugu,Sulima,Falaba- 1,Sulaimaniya,,,7,,,15,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-28,Koinadugu,Wara-Wara Bafodea,Samamaia ,Kamakoso,,,7,,,15,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-28,Koinadugu,Wara-Wara Bafodea,Bafodia,Kakuwodoh,,,7,,,15,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-16,Kono,Nimiyama,Tama Forest,Sandia,,,7,,,15,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-19,Kono,Nimiyama,Tama Forest,Nyanguya 2,,,7,,,15,2.0,1.0,1.0,0.0,1.0,1.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-10,Kono,Lei,Lei,Quetima,,,7,,,15,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-29,Kono,Moindekoh,Moindekoh,Tasagbaya,,,7,,,15,2.0,1.0,2.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-29,Kono,Gbense,Moindefeh,Simbakoro Gbense,,,7,,,15,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-27,Kono,Gbane,Mongo,Levuma,,,7,,,15,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-27,Kono,Lei,Kaoro,Chemadu,,,7,,,15,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-12,Moyamba,Fakunya,Songo,Kpowala,,,7,,,15,2.0,1.0,1.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-26,Port Loko,Maforki,Gbonkomayira,Kagbulor,,,7,,,15,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-27,Port Loko,Maforki,Gberay-Thunkara,Royama,,,7,,,15,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-25,Port Loko,Maforki,Sanda,Kola Lane,,,7,,,15,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-11-25,Port Loko,Maforki,Sendugu,Sendugu,,,7,,,15,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3,4.0,4.0,5.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0
2014-11-28,Port Loko,Maforki,Mabonie,Royeama,,,7,,,15,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-27,Port Loko,Maforki,Magbengbeh,Mayamba,,,7,,,15,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2014-11-28,Port Loko,Kaffu-Bullom,Kasongha,Tombo Bana,,,7,,,15,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-28,Port Loko,Buya Romende,Manugbu,Rothawa,,,7,,,15,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-02,Port Loko,Maforki,Bath Polon,Fada Mario,,,7,,,15,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-04,Port Loko,Maforki,Moria,Magbele Lol,,,7,,,15,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-02,Port Loko,Maforki,Magbankitha,Makarkay,,,7,,,15,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-03,Port Loko,Maforki,Magbankitha,Mamuray,,,7,,,15,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-04,Port Loko,Maforki,Maronko,Monkonie,,,7,,,15,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-05,Port Loko,Koya,Foredugu,Laya,,,7,,,15,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-05,Port Loko,Koya,Mahera,Mahera,,,7,,,15,2.0,1.0,1.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-05,Port Loko,Koya,Magbenie,Magbontho Kali,,,7,,,15,2.0,0.0,1.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-03,Port Loko,Maforki,Falaba,Esmond Street,,,7,,,15,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-03,Port Loko,Kaffu-Bullom,Lungi,Dentheh,,,7,,,15,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-04,Port Loko,Kaffu-Bullom,Lungi,Keneday,,,7,,,15,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Port Loko,Maforki,Bath Polon,Over Boarding,,,7,,,15,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0
2015-01-08,Port Loko,Maforki,Mamanso,Roltoea,,,7,,,15,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Port Loko,Maforki,Magbankitha,Makombo,,,7,,,15,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-10,Port Loko,Maforki,Maronko,Mabai,,,7,,,15,1.0,2.0,1.0,0.0,1.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Port Loko,Koya,Roponka,Roponka ,,,7,,,15,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-10,Port Loko,Koya,Madoma,Mamando,,,7,,,15,1.0,1.0,1.0,0.0,1.0,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Port Loko,Koya,Marifa,Royoff,,,7,,,15,2.0,2.0,1.0,0.0,2.0,0.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Port Loko,Koya,Marifa,Sumbuya,,,7,,,15,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Port Loko,Marampa,Mawullay,Mabokarie,,,7,,,15,1.0,1.0,1.0,0.0,2.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
